File name,Drug
mpimg_L6804-1_T72-therapeutic-0326_S9_R1_001.fastq.gz.md5,
mpimg_L6804-1_T72-therapeutic-0326_S9_R2_001.fastq.gz,
mpimg_L6804-1_T72-therapeutic-0326_S9_R2_001.fastq.gz.md5,
mpimg_L6805-1_T72-therapeutic-0327_S10_R1_001.fastq.gz,
mpimg_L6805-1_T72-therapeutic-0327_S10_R1_001.fastq.gz.md5,
mpimg_L6805-1_T72-therapeutic-0327_S10_R2_001.fastq.gz,
mpimg_L6805-1_T72-therapeutic-0327_S10_R2_001.fastq.gz.md5,
mpimg_L6806-1_T168-therapeutic-0328_S13_R1_001.fastq.gz,
mpimg_L6806-1_T168-therapeutic-0328_S13_R1_001.fastq.gz.md5,
mpimg_L6806-1_T168-therapeutic-0328_S13_R2_001.fastq.gz,
mpimg_L6806-1_T168-therapeutic-0328_S13_R2_001.fastq.gz.md5,
mpimg_L6807-1_T168-therapeutic-0329_S14_R1_001.fastq.gz,
mpimg_L6807-1_T168-therapeutic-0329_S14_R1_001.fastq.gz.md5,
mpimg_L6807-1_T168-therapeutic-0329_S14_R2_001.fastq.gz,
mpimg_L6807-1_T168-therapeutic-0329_S14_R2_001.fastq.gz.md5,
mpimg_L6808-1_T168-therapeutic-0330_S15_R1_001.fastq.gz,
mpimg_L6808-1_T168-therapeutic-0330_S15_R1_001.fastq.gz.md5,
mpimg_L6808-1_T168-therapeutic-0330_S15_R2_001.fastq.gz,
mpimg_L6808-1_T168-therapeutic-0330_S15_R2_001.fastq.gz.md5,
mpimg_L6809-1_T240-therapeutic-0331_S16_R1_001.fastq.gz,
mpimg_L6809-1_T240-therapeutic-0331_S16_R1_001.fastq.gz.md5,
mpimg_L6809-1_T240-therapeutic-0331_S16_R2_001.fastq.gz,
mpimg_L6809-1_T240-therapeutic-0331_S16_R2_001.fastq.gz.md5,
mpimg_L6810-1_T240-therapeutic-0332_S17_R1_001.fastq.gz,
mpimg_L6810-1_T240-therapeutic-0332_S17_R1_001.fastq.gz.md5,
mpimg_L6810-1_T240-therapeutic-0332_S17_R2_001.fastq.gz,
mpimg_L6810-1_T240-therapeutic-0332_S17_R2_001.fastq.gz.md5,
mpimg_L6811-1_T240-therapeutic-0333_S18_R1_001.fastq.gz,
mpimg_L6811-1_T240-therapeutic-0333_S18_R1_001.fastq.gz.md5,
mpimg_L6811-1_T240-therapeutic-0333_S18_R2_001.fastq.gz,
mpimg_L6811-1_T240-therapeutic-0333_S18_R2_001.fastq.gz.md5,
mpimg_L6812-1_T336-therapeutic-0334_S17_R1_001.fastq.gz,
mpimg_L6812-1_T336-therapeutic-0334_S17_R1_001.fastq.gz.md5,
mpimg_L6812-1_T336-therapeutic-0334_S17_R2_001.fastq.gz,
mpimg_L6812-1_T336-therapeutic-0334_S17_R2_001.fastq.gz.md5,
mpimg_L6813-1_T336-therapeutic-0335_S18_R1_001.fastq.gz,
mpimg_L6813-1_T336-therapeutic-0335_S18_R1_001.fastq.gz.md5,
mpimg_L6813-1_T336-therapeutic-0335_S18_R2_001.fastq.gz,
mpimg_L6813-1_T336-therapeutic-0335_S18_R2_001.fastq.gz.md5,
mpimg_L6814-1_T336-therapeutic-0336_S19_R1_001.fastq.gz,
mpimg_L6814-1_T336-therapeutic-0336_S19_R1_001.fastq.gz.md5,
mpimg_L6814-1_T336-therapeutic-0336_S19_R2_001.fastq.gz,
mpimg_L6814-1_T336-therapeutic-0336_S19_R2_001.fastq.gz.md5,
mpimg_L6815-1_T2-toxic-0337_S20_R1_001.fastq.gz,
mpimg_L6815-1_T2-toxic-0337_S20_R1_001.fastq.gz.md5,
mpimg_L6815-1_T2-toxic-0337_S20_R2_001.fastq.gz,
mpimg_L6815-1_T2-toxic-0337_S20_R2_001.fastq.gz.md5,
mpimg_L6816-1_T2-toxic-0338_S21_R1_001.fastq.gz,
mpimg_L6816-1_T2-toxic-0338_S21_R1_001.fastq.gz.md5,
mpimg_L6816-1_T2-toxic-0338_S21_R2_001.fastq.gz,
mpimg_L6816-1_T2-toxic-0338_S21_R2_001.fastq.gz.md5,
mpimg_L6817-2_T2-toxic-0339_S32_R1_001.fastq.gz,
mpimg_L6817-2_T2-toxic-0339_S32_R1_001.fastq.gz.md5,
mpimg_L6817-2_T2-toxic-0339_S32_R2_001.fastq.gz,
mpimg_L6817-2_T2-toxic-0339_S32_R2_001.fastq.gz.md5,
mpimg_L6818-1_T8-toxic-0340_S21_R1_001.fastq.gz,
mpimg_L6818-1_T8-toxic-0340_S21_R1_001.fastq.gz.md5,
mpimg_L6818-1_T8-toxic-0340_S21_R2_001.fastq.gz,
mpimg_L6818-1_T8-toxic-0340_S21_R2_001.fastq.gz.md5,
mpimg_L6819-1_T8-toxic-0341_S22_R1_001.fastq.gz,
mpimg_L6819-1_T8-toxic-0341_S22_R1_001.fastq.gz.md5,
mpimg_L6819-1_T8-toxic-0341_S22_R2_001.fastq.gz,
mpimg_L6819-1_T8-toxic-0341_S22_R2_001.fastq.gz.md5,
mpimg_L6820-1_T8-toxic-0342_S19_R1_001.fastq.gz,
mpimg_L6820-1_T8-toxic-0342_S19_R1_001.fastq.gz.md5,
mpimg_L6820-1_T8-toxic-0342_S19_R2_001.fastq.gz,
mpimg_L6820-1_T8-toxic-0342_S19_R2_001.fastq.gz.md5,
mpimg_L6821-1_T24-toxic-0343_S20_R1_001.fastq.gz,
mpimg_L6821-1_T24-toxic-0343_S20_R1_001.fastq.gz.md5,
mpimg_L6821-1_T24-toxic-0343_S20_R2_001.fastq.gz,
mpimg_L6821-1_T24-toxic-0343_S20_R2_001.fastq.gz.md5,
mpimg_L6822-1_T24-toxic-0344_S23_R1_001.fastq.gz,
mpimg_L6822-1_T24-toxic-0344_S23_R1_001.fastq.gz.md5,
mpimg_L6822-1_T24-toxic-0344_S23_R2_001.fastq.gz,
mpimg_L6822-1_T24-toxic-0344_S23_R2_001.fastq.gz.md5,
mpimg_L6823-1_T24-toxic-0345_S24_R1_001.fastq.gz,
mpimg_L6823-1_T24-toxic-0345_S24_R1_001.fastq.gz.md5,
mpimg_L6823-1_T24-toxic-0345_S24_R2_001.fastq.gz,
mpimg_L6823-1_T24-toxic-0345_S24_R2_001.fastq.gz.md5,
mpimg_L6824-2_T72-toxic-0346_S29_R1_001.fastq.gz,
mpimg_L6824-2_T72-toxic-0346_S29_R1_001.fastq.gz.md5,
mpimg_L6824-2_T72-toxic-0346_S29_R2_001.fastq.gz,
mpimg_L6824-2_T72-toxic-0346_S29_R2_001.fastq.gz.md5,
mpimg_L6825-1_T72-toxic-0347_S22_R1_001.fastq.gz,
mpimg_L6825-1_T72-toxic-0347_S22_R1_001.fastq.gz.md5,
mpimg_L6825-1_T72-toxic-0347_S22_R2_001.fastq.gz,
mpimg_L6825-1_T72-toxic-0347_S22_R2_001.fastq.gz.md5,
mpimg_L6826-1_T72-toxic-0348_S25_R1_001.fastq.gz,
mpimg_L6826-1_T72-toxic-0348_S25_R1_001.fastq.gz.md5,
mpimg_L6826-1_T72-toxic-0348_S25_R2_001.fastq.gz,
mpimg_L6826-1_T72-toxic-0348_S25_R2_001.fastq.gz.md5,
mpimg_L6827-1_T168-toxic-0349_S23_R1_001.fastq.gz,
mpimg_L6827-1_T168-toxic-0349_S23_R1_001.fastq.gz.md5,
mpimg_L6827-1_T168-toxic-0349_S23_R2_001.fastq.gz,
mpimg_L6827-1_T168-toxic-0349_S23_R2_001.fastq.gz.md5,
mpimg_L6828-1_T168-toxic-0350_S24_R1_001.fastq.gz,
mpimg_L6828-1_T168-toxic-0350_S24_R1_001.fastq.gz.md5,
mpimg_L6828-1_T168-toxic-0350_S24_R2_001.fastq.gz,
mpimg_L6828-1_T168-toxic-0350_S24_R2_001.fastq.gz.md5,
mpimg_L6829-1_T168-toxic-0351_S26_R1_001.fastq.gz,
mpimg_L6829-1_T168-toxic-0351_S26_R1_001.fastq.gz.md5,
mpimg_L6829-1_T168-toxic-0351_S26_R2_001.fastq.gz,
mpimg_L6829-1_T168-toxic-0351_S26_R2_001.fastq.gz.md5,
mpimg_L6830-1_T240-toxic-0352_S29_R1_001.fastq.gz,
mpimg_L6830-1_T240-toxic-0352_S29_R1_001.fastq.gz.md5,
mpimg_L6830-1_T240-toxic-0352_S29_R2_001.fastq.gz,
mpimg_L6830-1_T240-toxic-0352_S29_R2_001.fastq.gz.md5,
mpimg_L6831-1_T240-toxic-0353_S30_R1_001.fastq.gz,
mpimg_L6831-1_T240-toxic-0353_S30_R1_001.fastq.gz.md5,
mpimg_L6831-1_T240-toxic-0353_S30_R2_001.fastq.gz,
mpimg_L6831-1_T240-toxic-0353_S30_R2_001.fastq.gz.md5,
mpimg_L6832-1_T240-toxic-0354_S27_R1_001.fastq.gz,
mpimg_L6832-1_T240-toxic-0354_S27_R1_001.fastq.gz.md5,
mpimg_L6832-1_T240-toxic-0354_S27_R2_001.fastq.gz,
mpimg_L6832-1_T240-toxic-0354_S27_R2_001.fastq.gz.md5,
mpimg_L6833-1_T336-toxic-0355_S28_R1_001.fastq.gz,
mpimg_L6833-1_T336-toxic-0355_S28_R1_001.fastq.gz.md5,
mpimg_L6833-1_T336-toxic-0355_S28_R2_001.fastq.gz,
mpimg_L6833-1_T336-toxic-0355_S28_R2_001.fastq.gz.md5,
mpimg_L6834-1_T336-toxic-0356_S31_R1_001.fastq.gz,
mpimg_L6834-1_T336-toxic-0356_S31_R1_001.fastq.gz.md5,
mpimg_L6834-1_T336-toxic-0356_S31_R2_001.fastq.gz,
mpimg_L6834-1_T336-toxic-0356_S31_R2_001.fastq.gz.md5,
mpimg_L6835-1_T336-toxic-0357_S32_R1_001.fastq.gz,
mpimg_L6835-1_T336-toxic-0357_S32_R1_001.fastq.gz.md5,
mpimg_L6835-1_T336-toxic-0357_S32_R2_001.fastq.gz,
mpimg_L6835-1_T336-toxic-0357_S32_R2_001.fastq.gz.md5,
mpimg_L7332-1_T2-cardiac-control-0400_S19_R1_001.fastq.gz,
mpimg_L7332-1_T2-cardiac-control-0400_S19_R1_001.fastq.gz.md5,
mpimg_L7332-1_T2-cardiac-control-0400_S19_R2_001.fastq.gz,
mpimg_L7332-1_T2-cardiac-control-0400_S19_R2_001.fastq.gz.md5,
mpimg_L7333-1_T2-cardiac-control-0401_S20_R1_001.fastq.gz,
mpimg_L7333-1_T2-cardiac-control-0401_S20_R1_001.fastq.gz.md5,
mpimg_L7333-1_T2-cardiac-control-0401_S20_R2_001.fastq.gz,
mpimg_L7333-1_T2-cardiac-control-0401_S20_R2_001.fastq.gz.md5,
mpimg_L7334-1_T2-cardiac-control-0402_S21_R1_001.fastq.gz,
mpimg_L7334-1_T2-cardiac-control-0402_S21_R1_001.fastq.gz.md5,
mpimg_L7334-1_T2-cardiac-control-0402_S21_R2_001.fastq.gz,
mpimg_L7334-1_T2-cardiac-control-0402_S21_R2_001.fastq.gz.md5,
mpimg_L7335-1_T8-cardiac-control-0403_S22_R1_001.fastq.gz,
mpimg_L7335-1_T8-cardiac-control-0403_S22_R1_001.fastq.gz.md5,
mpimg_L7335-1_T8-cardiac-control-0403_S22_R2_001.fastq.gz,
mpimg_L7335-1_T8-cardiac-control-0403_S22_R2_001.fastq.gz.md5,
mpimg_L7336-1_T8-cardiac-control-0404_S23_R1_001.fastq.gz,
mpimg_L7336-1_T8-cardiac-control-0404_S23_R1_001.fastq.gz.md5,
mpimg_L7336-1_T8-cardiac-control-0404_S23_R2_001.fastq.gz,
mpimg_L7336-1_T8-cardiac-control-0404_S23_R2_001.fastq.gz.md5,
mpimg_L7337-1_T8-cardiac-control-0405_S24_R1_001.fastq.gz,
mpimg_L7337-1_T8-cardiac-control-0405_S24_R1_001.fastq.gz.md5,
mpimg_L7337-1_T8-cardiac-control-0405_S24_R2_001.fastq.gz,
mpimg_L7337-1_T8-cardiac-control-0405_S24_R2_001.fastq.gz.md5,
mpimg_L7338-1_T24-cardiac-control-0406_S25_R1_001.fastq.gz,
mpimg_L7338-1_T24-cardiac-control-0406_S25_R1_001.fastq.gz.md5,
mpimg_L7338-1_T24-cardiac-control-0406_S25_R2_001.fastq.gz,
mpimg_L7338-1_T24-cardiac-control-0406_S25_R2_001.fastq.gz.md5,
mpimg_L7339-1_T24-cardiac-control-0407_S26_R1_001.fastq.gz,
mpimg_L7339-1_T24-cardiac-control-0407_S26_R1_001.fastq.gz.md5,
mpimg_L7339-1_T24-cardiac-control-0407_S26_R2_001.fastq.gz,
mpimg_L7339-1_T24-cardiac-control-0407_S26_R2_001.fastq.gz.md5,
mpimg_L7340-1_T24-cardiac-control-0408_S27_R1_001.fastq.gz,
mpimg_L7340-1_T24-cardiac-control-0408_S27_R1_001.fastq.gz.md5,
mpimg_L7340-1_T24-cardiac-control-0408_S27_R2_001.fastq.gz,
mpimg_L7340-1_T24-cardiac-control-0408_S27_R2_001.fastq.gz.md5,
mpimg_L7341-1_T72-cardiac-control-0409_S28_R1_001.fastq.gz,
mpimg_L7341-1_T72-cardiac-control-0409_S28_R1_001.fastq.gz.md5,
mpimg_L7341-1_T72-cardiac-control-0409_S28_R2_001.fastq.gz,
mpimg_L7341-1_T72-cardiac-control-0409_S28_R2_001.fastq.gz.md5,
mpimg_L7342-1_T72-cardiac-control-0410_S32_R1_001.fastq.gz,
mpimg_L7342-1_T72-cardiac-control-0410_S32_R1_001.fastq.gz.md5,
mpimg_L7342-1_T72-cardiac-control-0410_S32_R2_001.fastq.gz,
mpimg_L7342-1_T72-cardiac-control-0410_S32_R2_001.fastq.gz.md5,
mpimg_L7343-1_T72-cardiac-control-0411_S33_R1_001.fastq.gz,
mpimg_L7343-1_T72-cardiac-control-0411_S33_R1_001.fastq.gz.md5,
mpimg_L7343-1_T72-cardiac-control-0411_S33_R2_001.fastq.gz,
mpimg_L7343-1_T72-cardiac-control-0411_S33_R2_001.fastq.gz.md5,
mpimg_L7344-1_T168-cardiac-control-0412_S30_R1_001.fastq.gz,
mpimg_L7344-1_T168-cardiac-control-0412_S30_R1_001.fastq.gz.md5,
mpimg_L7344-1_T168-cardiac-control-0412_S30_R2_001.fastq.gz,
mpimg_L7344-1_T168-cardiac-control-0412_S30_R2_001.fastq.gz.md5,
mpimg_L7345-1_T168-cardiac-control-0413_S31_R1_001.fastq.gz,
mpimg_L7345-1_T168-cardiac-control-0413_S31_R1_001.fastq.gz.md5,
mpimg_L7345-1_T168-cardiac-control-0413_S31_R2_001.fastq.gz,
mpimg_L7345-1_T168-cardiac-control-0413_S31_R2_001.fastq.gz.md5,
mpimg_L7346-1_T168-cardiac-control-0414_S29_R1_001.fastq.gz,
mpimg_L7346-1_T168-cardiac-control-0414_S29_R1_001.fastq.gz.md5,
mpimg_L7346-1_T168-cardiac-control-0414_S29_R2_001.fastq.gz,
mpimg_L7346-1_T168-cardiac-control-0414_S29_R2_001.fastq.gz.md5,
mpimg_L7347-1_T240-cardiac-control-0415_S34_R1_001.fastq.gz,
mpimg_L7347-1_T240-cardiac-control-0415_S34_R1_001.fastq.gz.md5,
mpimg_L7347-1_T240-cardiac-control-0415_S34_R2_001.fastq.gz,
mpimg_L7347-1_T240-cardiac-control-0415_S34_R2_001.fastq.gz.md5,
mpimg_L7348-1_T240-cardiac-control-0416_S35_R1_001.fastq.gz,
mpimg_L7348-1_T240-cardiac-control-0416_S35_R1_001.fastq.gz.md5,
mpimg_L7348-1_T240-cardiac-control-0416_S35_R2_001.fastq.gz,
mpimg_L7348-1_T240-cardiac-control-0416_S35_R2_001.fastq.gz.md5,
mpimg_L7349-1_T240-cardiac-control-0417_S36_R1_001.fastq.gz,
mpimg_L7349-1_T240-cardiac-control-0417_S36_R1_001.fastq.gz.md5,
mpimg_L7349-1_T240-cardiac-control-0417_S36_R2_001.fastq.gz,
mpimg_L7349-1_T240-cardiac-control-0417_S36_R2_001.fastq.gz.md5,
mpimg_L7350-1_T336-cardiac-control-0418_S37_R1_001.fastq.gz,
mpimg_L7350-1_T336-cardiac-control-0418_S37_R1_001.fastq.gz.md5,
mpimg_L7350-1_T336-cardiac-control-0418_S37_R2_001.fastq.gz,
mpimg_L7350-1_T336-cardiac-control-0418_S37_R2_001.fastq.gz.md5,
mpimg_L7351-1_T336-cardiac-control-0419_S38_R1_001.fastq.gz,
mpimg_L7351-1_T336-cardiac-control-0419_S38_R1_001.fastq.gz.md5,
mpimg_L7351-1_T336-cardiac-control-0419_S38_R2_001.fastq.gz,
mpimg_L7351-1_T336-cardiac-control-0419_S38_R2_001.fastq.gz.md5,
mpimg_L7352-1_T336-cardiac-control-0420_S40_R1_001.fastq.gz,
mpimg_L7352-1_T336-cardiac-control-0420_S40_R1_001.fastq.gz.md5,
mpimg_L7352-1_T336-cardiac-control-0420_S40_R2_001.fastq.gz,
mpimg_L7352-1_T336-cardiac-control-0420_S40_R2_001.fastq.gz.md5,
mpimg_L8014-1_T0-nt-control-0421_S14_R1_001.fastq.gz,
mpimg_L8014-1_T0-nt-control-0421_S14_R1_001.fastq.gz.md5,
mpimg_L8014-1_T0-nt-control-0421_S14_R2_001.fastq.gz,
mpimg_L8014-1_T0-nt-control-0421_S14_R2_001.fastq.gz.md5,
mpimg_L8015-1_T0-nt-control-0422_S7_R1_001.fastq.gz,
mpimg_L8015-1_T0-nt-control-0422_S7_R1_001.fastq.gz.md5,
mpimg_L8015-1_T0-nt-control-0422_S7_R2_001.fastq.gz,
mpimg_L8015-1_T0-nt-control-0422_S7_R2_001.fastq.gz.md5,
mpimg_L8016-1_T0-nt-control-0423_S8_R1_001.fastq.gz,
mpimg_L8016-1_T0-nt-control-0423_S8_R1_001.fastq.gz.md5,
mpimg_L8016-1_T0-nt-control-0423_S8_R2_001.fastq.gz,
mpimg_L8016-1_T0-nt-control-0423_S8_R2_001.fastq.gz.md5,
mpimg_L8017-1_T2-nt-control-0424_S15_R1_001.fastq.gz,
mpimg_L8017-1_T2-nt-control-0424_S15_R1_001.fastq.gz.md5,
mpimg_L8017-1_T2-nt-control-0424_S15_R2_001.fastq.gz,
mpimg_L8017-1_T2-nt-control-0424_S15_R2_001.fastq.gz.md5,
mpimg_L8018-1_T2-nt-control-0425_S18_R1_001.fastq.gz,
mpimg_L8018-1_T2-nt-control-0425_S18_R1_001.fastq.gz.md5,
mpimg_L8018-1_T2-nt-control-0425_S18_R2_001.fastq.gz,
mpimg_L8018-1_T2-nt-control-0425_S18_R2_001.fastq.gz.md5,
mpimg_L8019-1_T2-nt-control-0426_S16_R1_001.fastq.gz,
mpimg_L8019-1_T2-nt-control-0426_S16_R1_001.fastq.gz.md5,
mpimg_L8019-1_T2-nt-control-0426_S16_R2_001.fastq.gz,
mpimg_L8019-1_T2-nt-control-0426_S16_R2_001.fastq.gz.md5,
mpimg_L8020-1_T8-nt-control-0427_S17_R1_001.fastq.gz,
mpimg_L8020-1_T8-nt-control-0427_S17_R1_001.fastq.gz.md5,
mpimg_L8020-1_T8-nt-control-0427_S17_R2_001.fastq.gz,
mpimg_L8020-1_T8-nt-control-0427_S17_R2_001.fastq.gz.md5,
mpimg_L8021-1_T8-nt-control-0428_S19_R1_001.fastq.gz,
mpimg_L8021-1_T8-nt-control-0428_S19_R1_001.fastq.gz.md5,
mpimg_L8021-1_T8-nt-control-0428_S19_R2_001.fastq.gz,
mpimg_L8021-1_T8-nt-control-0428_S19_R2_001.fastq.gz.md5,
mpimg_L8022-1_T8-nt-control-0429_S20_R1_001.fastq.gz,
mpimg_L8022-1_T8-nt-control-0429_S20_R1_001.fastq.gz.md5,
mpimg_L8022-1_T8-nt-control-0429_S20_R2_001.fastq.gz,
mpimg_L8022-1_T8-nt-control-0429_S20_R2_001.fastq.gz.md5,
mpimg_L8023-1_T24-nt-control-0430_S5_R1_001.fastq.gz,
mpimg_L8023-1_T24-nt-control-0430_S5_R1_001.fastq.gz.md5,
mpimg_L8023-1_T24-nt-control-0430_S5_R2_001.fastq.gz,
mpimg_L8023-1_T24-nt-control-0430_S5_R2_001.fastq.gz.md5,
mpimg_L8024-1_T24-nt-control-0431_S6_R1_001.fastq.gz,
mpimg_L8024-1_T24-nt-control-0431_S6_R1_001.fastq.gz.md5,
mpimg_L8024-1_T24-nt-control-0431_S6_R2_001.fastq.gz,
mpimg_L8024-1_T24-nt-control-0431_S6_R2_001.fastq.gz.md5,
mpimg_L8025-1_T24-nt-control-0432_S21_R1_001.fastq.gz,
mpimg_L8025-1_T24-nt-control-0432_S21_R1_001.fastq.gz.md5,
mpimg_L8025-1_T24-nt-control-0432_S21_R2_001.fastq.gz,
mpimg_L8025-1_T24-nt-control-0432_S21_R2_001.fastq.gz.md5,
mpimg_L8026-1_T72-nt-control-0433_S7_R1_001.fastq.gz,
mpimg_L8026-1_T72-nt-control-0433_S7_R1_001.fastq.gz.md5,
mpimg_L8026-1_T72-nt-control-0433_S7_R2_001.fastq.gz,
mpimg_L8026-1_T72-nt-control-0433_S7_R2_001.fastq.gz.md5,
mpimg_L8027-1_T72-nt-control-0434_S8_R1_001.fastq.gz,
mpimg_L8027-1_T72-nt-control-0434_S8_R1_001.fastq.gz.md5,
mpimg_L8027-1_T72-nt-control-0434_S8_R2_001.fastq.gz,
mpimg_L8027-1_T72-nt-control-0434_S8_R2_001.fastq.gz.md5,
mpimg_L8028-1_T72-nt-control-0435_S9_R1_001.fastq.gz,
mpimg_L8028-1_T72-nt-control-0435_S9_R1_001.fastq.gz.md5,
mpimg_L8028-1_T72-nt-control-0435_S9_R2_001.fastq.gz,
mpimg_L8028-1_T72-nt-control-0435_S9_R2_001.fastq.gz.md5,
mpimg_L8029-1_T168-nt-control-0436_S10_R1_001.fastq.gz,
mpimg_L8029-1_T168-nt-control-0436_S10_R1_001.fastq.gz.md5,
mpimg_L8029-1_T168-nt-control-0436_S10_R2_001.fastq.gz,
mpimg_L8029-1_T168-nt-control-0436_S10_R2_001.fastq.gz.md5,
mpimg_L8030-1_T168-nt-control-0437_S11_R1_001.fastq.gz,
mpimg_L8030-1_T168-nt-control-0437_S11_R1_001.fastq.gz.md5,
mpimg_L8030-1_T168-nt-control-0437_S11_R2_001.fastq.gz,
mpimg_L8030-1_T168-nt-control-0437_S11_R2_001.fastq.gz.md5,
mpimg_L8031-1_T168-nt-control-0438_S12_R1_001.fastq.gz,
mpimg_L8031-1_T168-nt-control-0438_S12_R1_001.fastq.gz.md5,
mpimg_L8031-1_T168-nt-control-0438_S12_R2_001.fastq.gz,
mpimg_L8031-1_T168-nt-control-0438_S12_R2_001.fastq.gz.md5,
mpimg_L8032-1_T240-nt-control-0439_S13_R1_001.fastq.gz,
mpimg_L8032-1_T240-nt-control-0439_S13_R1_001.fastq.gz.md5,
mpimg_L8032-1_T240-nt-control-0439_S13_R2_001.fastq.gz,
mpimg_L8032-1_T240-nt-control-0439_S13_R2_001.fastq.gz.md5,
mpimg_L8033-1_T240-nt-control-0440_S14_R1_001.fastq.gz,
mpimg_L8033-1_T240-nt-control-0440_S14_R1_001.fastq.gz.md5,
mpimg_L8033-1_T240-nt-control-0440_S14_R2_001.fastq.gz,
mpimg_L8033-1_T240-nt-control-0440_S14_R2_001.fastq.gz.md5,
mpimg_L8034-1_T240-nt-control-0441_S15_R1_001.fastq.gz,
mpimg_L8034-1_T240-nt-control-0441_S15_R1_001.fastq.gz.md5,
mpimg_L8034-1_T240-nt-control-0441_S15_R2_001.fastq.gz,
mpimg_L8034-1_T240-nt-control-0441_S15_R2_001.fastq.gz.md5,
mpimg_L8035-1_T336-nt-control-0442_S16_R1_001.fastq.gz,
mpimg_L8035-1_T336-nt-control-0442_S16_R1_001.fastq.gz.md5,
mpimg_L8035-1_T336-nt-control-0442_S16_R2_001.fastq.gz,
mpimg_L8035-1_T336-nt-control-0442_S16_R2_001.fastq.gz.md5,
mpimg_L8036-1_T336-nt-control-0443_S17_R1_001.fastq.gz,
mpimg_L8036-1_T336-nt-control-0443_S17_R1_001.fastq.gz.md5,
mpimg_L8036-1_T336-nt-control-0443_S17_R2_001.fastq.gz,
mpimg_L8036-1_T336-nt-control-0443_S17_R2_001.fastq.gz.md5,
mpimg_L8037-1_T336-nt-control-0444_S18_R1_001.fastq.gz,
mpimg_L8037-1_T336-nt-control-0444_S18_R1_001.fastq.gz.md5,
mpimg_L8037-1_T336-nt-control-0444_S18_R2_001.fastq.gz,
mpimg_L8037-1_T336-nt-control-0444_S18_R2_001.fastq.gz.md5,
mpimg_L8038-1_T2-DMSO-control-0445_S19_R1_001.fastq.gz,
mpimg_L8038-1_T2-DMSO-control-0445_S19_R1_001.fastq.gz.md5,
mpimg_L8038-1_T2-DMSO-control-0445_S19_R2_001.fastq.gz,
mpimg_L8038-1_T2-DMSO-control-0445_S19_R2_001.fastq.gz.md5,
mpimg_L8039-1_T2-DMSO-control-0446_S20_R1_001.fastq.gz,
mpimg_L8039-1_T2-DMSO-control-0446_S20_R1_001.fastq.gz.md5,
mpimg_L8039-1_T2-DMSO-control-0446_S20_R2_001.fastq.gz,
mpimg_L8039-1_T2-DMSO-control-0446_S20_R2_001.fastq.gz.md5,
mpimg_L8040-1_T2-DMSO-control-0447_S21_R1_001.fastq.gz,
mpimg_L8040-1_T2-DMSO-control-0447_S21_R1_001.fastq.gz.md5,
mpimg_L8040-1_T2-DMSO-control-0447_S21_R2_001.fastq.gz,
mpimg_L8040-1_T2-DMSO-control-0447_S21_R2_001.fastq.gz.md5,
mpimg_L8041-1_T8-DMSO-control-0448_S22_R1_001.fastq.gz,
mpimg_L8041-1_T8-DMSO-control-0448_S22_R1_001.fastq.gz.md5,
mpimg_L8041-1_T8-DMSO-control-0448_S22_R2_001.fastq.gz,
mpimg_L8041-1_T8-DMSO-control-0448_S22_R2_001.fastq.gz.md5,
mpimg_L8042-1_T8-DMSO-control-0449_S23_R1_001.fastq.gz,
mpimg_L8042-1_T8-DMSO-control-0449_S23_R1_001.fastq.gz.md5,
mpimg_L8042-1_T8-DMSO-control-0449_S23_R2_001.fastq.gz,
mpimg_L8042-1_T8-DMSO-control-0449_S23_R2_001.fastq.gz.md5,
mpimg_L8043-1_T8-DMSO-control-0450_S24_R1_001.fastq.gz,
mpimg_L8043-1_T8-DMSO-control-0450_S24_R1_001.fastq.gz.md5,
mpimg_L8043-1_T8-DMSO-control-0450_S24_R2_001.fastq.gz,
mpimg_L8043-1_T8-DMSO-control-0450_S24_R2_001.fastq.gz.md5,
mpimg_L8044-1_T24-DMSO-control-0451_S25_R1_001.fastq.gz,
mpimg_L8044-1_T24-DMSO-control-0451_S25_R1_001.fastq.gz.md5,
mpimg_L8044-1_T24-DMSO-control-0451_S25_R2_001.fastq.gz,
mpimg_L8044-1_T24-DMSO-control-0451_S25_R2_001.fastq.gz.md5,
mpimg_L8045-1_T24-DMSO-control-0452_S26_R1_001.fastq.gz,
mpimg_L8045-1_T24-DMSO-control-0452_S26_R1_001.fastq.gz.md5,
mpimg_L8045-1_T24-DMSO-control-0452_S26_R2_001.fastq.gz,
mpimg_L8045-1_T24-DMSO-control-0452_S26_R2_001.fastq.gz.md5,
mpimg_L8046-1_T24-DMSO-control-0453_S27_R1_001.fastq.gz,
mpimg_L8046-1_T24-DMSO-control-0453_S27_R1_001.fastq.gz.md5,
mpimg_L8046-1_T24-DMSO-control-0453_S27_R2_001.fastq.gz,
mpimg_L8046-1_T24-DMSO-control-0453_S27_R2_001.fastq.gz.md5,
mpimg_L8047-1_T72-DMSO-control-0454_S28_R1_001.fastq.gz,
mpimg_L8047-1_T72-DMSO-control-0454_S28_R1_001.fastq.gz.md5,
mpimg_L8047-1_T72-DMSO-control-0454_S28_R2_001.fastq.gz,
mpimg_L8047-1_T72-DMSO-control-0454_S28_R2_001.fastq.gz.md5,
mpimg_L8048-1_T72-DMSO-control-0455_S29_R1_001.fastq.gz,
